14.023452454947,0,0,0,0,0
0,-21.9974038237616,0,0,0,0
0,0,3.38222147288404,0,0,0
0,0,0,2663.56559096419,0,0
0,0,0,0,2961.8461884759,0
0,0,0,0,0,-436.612494115955
