7.5888e-05, -3.410542e-05, -3.4105866e-05, -1.7957081e-20, 1.9544808e-20, -8.013539e-14, 0.05881015, 0.005032935, 0.005050588, 3.9319533e-12, -1.4146154e-12, 6.4392124e-12, 
0.000151776, -6.8210655e-05, -6.821157e-05, -3.4446854e-21, -1.3253016e-20, 3.1527613e-13, 0.11761306, 0.010060608, 0.0100954985, 3.0960542e-13, 2.093318e-13, 3.5451529e-12, 
0.0002655955, -0.000119371995, -0.00011937257, 2.3368478e-20, -4.095463e-20, 9.677315e-13, 0.20580918, 0.017592145, 0.017653873, -4.4087588e-13, 6.800149e-13, -1.9704687e-12, 
0.0004363288, -0.00019610582, -0.00019610695, 1.4762389e-19, 1.3540931e-19, -9.734393e-13, 0.33808023, 0.028865702, 0.028968412, -3.3202887e-12, -1.5014141e-12, 4.7906536e-12, 
0.00069245446, -0.00031122135, -0.00031121506, -1.3005663e-19, 3.3564332e-19, 4.544538e-12, 0.5364406, 0.045728166, 0.045888044, 1.5757565e-12, -2.3924447e-12, 7.3384273e-13, 
0.0010766063, -0.0004838851, -0.0004838831, 3.4865324e-19, -6.242089e-19, -2.7343024e-12, 0.8338579, 0.07090314, 0.071155556, -1.893616e-12, 3.6282756e-12, 5.594795e-12, 
0.0016528904, -0.0007428713, -0.0007428588, -4.1046235e-19, 9.907077e-18, 7.180038e-13, 1.2797358, 0.10841347, 0.10879735, 2.383081e-12, -2.7316085e-11, 9.537475e-11, 
0.0025172401, -0.0011313385, -0.0011313708, 6.6216643e-18, -3.353788e-17, 8.9648547e-13, 1.9479507, 0.16410032, 0.16468014, -2.977005e-11, 6.5164034e-11, -1.5073354e-10, 
0.0038138258, -0.0017140891, -0.0017140774, -7.483572e-17, -4.1893178e-17, 3.2239584e-12, 2.9490092, 0.24633227, 0.24720387, 1.8140787e-10, 5.8799264e-11, 2.3233854e-10, 
0.0057588066, -0.0025881594, -0.0025881482, -5.6905156e-17, -5.611151e-16, 2.8069685e-11, 4.447795, 0.36676595, 0.36805758, 1.469625e-10, 4.5814672e-10, -1.9097944e-10, 
0.008676225, -0.0038992248, -0.0038993012, -1.410633e-16, -2.173441e-15, -6.409202e-11, 6.6892085, 0.5408457, 0.5427447, 1.9097075e-10, 1.2801018e-09, 4.0147446e-10, 
0.013051942, -0.005865854, -0.0058659175, -1.3487849e-15, -3.024606e-15, 5.3500284e-11, 9.792389, 0.787292, 0.790062, 1.089677e-09, 1.2613222e-09, -2.9592735e-09, 
0.019615982, -0.008815977, -0.008816083, 2.3210894e-15, -6.3333623e-15, -1.4649908e-10, 14.254756, 1.1239673, 1.1278844, -1.6246706e-09, 1.5643539e-09, -3.42214e-09, 
0.029461848, -0.013240981, -0.013240845, 2.5990467e-14, 4.6580585e-14, -7.649744e-11, 20.71249, 1.5553671, 1.5607473, -9.232552e-09, -7.888987e-09, 4.3605266e-09, 
0.044230375, -0.019878797, -0.019879228, -5.2469483e-14, 4.43742e-14, 5.1106914e-11, 31.472538, 2.038234, 2.0452414, 1.5545751e-08, -7.2060833e-09, -1.3539203e-08, 
0.0663834, -0.029835232, -0.029835274, 1.831063e-13, -4.369672e-13, -3.0228908e-10, 52.88645, 2.398213, 2.406456, -4.4952127e-08, 5.9187318e-08, -1.2334554e-07, 
0.07588602, -0.034104418, -0.03410534, 1.1712461e-13, -1.5319817e-13, 1.3348449e-09, 64.60884, 2.4198446, 2.428175, -3.2241147e-08, 2.2715513e-08, 3.542375e-07, 
0.07625118, -0.03425869, -0.03425854, -1.24683366e-17, 2.7051513e-17, 1.7462358e-10, 64.73545, 2.438261, 2.446444, 9.726085e-13, -1.7607037e-12, -1.585125e-10, 
0.076330565, -0.034288373, -0.03428843, -2.886944e-17, -3.050551e-15, -3.524686e-11, 64.85114, 2.4474359, 2.4558206, 5.760031e-12, 1.9453847e-10, 3.6068054e-10, 
0.076454856, -0.034333296, -0.034332436, -1.325269e-17, 4.924038e-18, -9.117795e-11, 65.023, 2.4613297, 2.4696765, 1.0731711e-12, -3.4040026e-13, -9.089178e-11, 
0.07663958, -0.034400538, -0.034399584, 2.08101e-17, -9.2736685e-20, 4.3263042e-11, 65.281006, 2.4821076, 2.4905293, -1.5943053e-12, 2.068314e-14, 5.492515e-10, 
0.076913945, -0.034501873, -0.034499962, 9.831114e-18, 1.4110165e-16, -8.8441386e-11, 65.667725, 2.5132477, 2.5217743, -9.872498e-13, -8.667343e-12, -6.868494e-10, 
0.07732949, -0.034652237, -0.034652345, -2.6863978e-16, -1.6015762e-16, 1.221517e-10, 66.25022, 2.5597823, 2.5684898, 2.1380083e-11, 9.844457e-12, -3.144507e-10, 
0.07794539, -0.034878574, -0.034878574, -5.401386e-16, 2.6333095e-16, 1.6858298e-11, 67.12005, 2.6295445, 2.638458, 4.356588e-11, -1.5520545e-11, 8.1748547e-10, 
0.07887509, -0.035218913, -0.035218198, -1.2961612e-15, 1.8805505e-18, 1.2459564e-11, 68.42889, 2.7335482, 2.7426517, 1.0223e-10, 3.3958092e-12, -2.7106936e-10, 
0.08026707, -0.035727493, -0.03572746, -1.6142209e-16, -4.3450977e-16, -8.775233e-11, 70.38952, 2.888325, 2.8979974, 1.2715461e-11, 3.0501563e-11, -4.065955e-10, 
0.0823598, -0.03649346, -0.03649268, 4.4978445e-15, 1.3367335e-15, -9.9054494e-11, 73.658066, 3.1177323, 3.1280851, -3.5442826e-10, -8.2357864e-11, -9.259604e-10, 
0.08549309, -0.037639618, -0.037639868, 7.167063e-15, 1.5986488e-14, 1.9019948e-10, 78.56718, 3.4556563, 3.4673095, -5.8121835e-10, -9.0354146e-10, -4.1425413e-10, 
0.09019545, -0.03936095, -0.039361443, -8.0543745e-15, 3.2231562e-14, 6.2677874e-10, 85.916046, 3.94909, 3.9622147, 5.564414e-10, -1.8177367e-09, -1.4178622e-09, 
0.097249076, -0.041941747, -0.04194259, 1.07445004e-13, 1.2112552e-13, -4.925893e-11, 97.82772, 4.6585307, 4.673862, -7.97531e-09, -6.2099943e-09, 7.3046915e-09, 
0.107831374, -0.045813322, -0.045816354, -9.3272585e-14, -6.56764e-13, 1.6109057e-09, 116.363914, 5.653871, 5.672334, 6.838865e-09, 3.338067e-08, -1.1713248e-08, 
0.12369697, -0.05162054, -0.051621925, -8.809343e-14, 1.4815077e-12, -1.1582432e-09, 145.10191, 6.993862, 7.016391, 5.989225e-09, -7.049204e-08, -6.4974692e-09, 
0.14750445, -0.060332306, -0.06033425, -2.0291425e-12, -2.6998377e-12, 2.0541038e-09, 186.51112, 8.662922, 8.690247, 1.3824483e-07, 1.1592234e-07, -9.667648e-08, 
0.15771195, -0.064071104, -0.06407455, -7.538239e-14, -8.888643e-13, 7.361172e-10, 202.3343, 9.255291, 9.283792, 4.081815e-09, 3.7957946e-08, 9.573929e-09, 
0.15942633, -0.06470882, -0.0647139, -1.0694415e-12, -9.360573e-13, 2.5671187e-09, 202.57329, 9.363508, 9.392325, 3.438217e-08, 2.3594744e-08, 7.664292e-09, 
0.15951437, -0.06473616, -0.06473887, -1.0928892e-16, -5.4429014e-16, -2.2483171e-10, 202.71198, 9.3763895, 9.405249, 3.856959e-12, 1.361439e-11, -9.34115e-10, 
0.1596442, -0.06477585, -0.06477827, -5.040991e-17, -1.634108e-16, 6.62942e-10, 202.92017, 9.395693, 9.424677, 1.5577737e-12, 3.8894565e-12, -9.412606e-11, 
0.15984416, -0.06483821, -0.06483986, -9.01844e-17, 2.254321e-16, 1.7013747e-10, 203.2315, 9.424538, 9.453588, 2.8311897e-12, -5.5310283e-12, -1.6965127e-09, 
0.1601335, -0.06492619, -0.06492944, -2.532962e-16, 2.9371762e-16, 4.1500406e-10, 203.70076, 9.467892, 9.496949, 7.9579945e-12, -7.3557965e-12, 4.0534903e-10, 
0.16058923, -0.065058455, -0.06506233, 7.5173957e-16, -7.499643e-16, -9.4502906e-11, 204.40535, 9.532935, 9.562296, -2.3512687e-11, 1.7863103e-11, 1.0654044e-09, 
0.16124876, -0.06526076, -0.0652619, -2.160405e-15, -2.3235429e-15, -5.2554705e-10, 205.46358, 9.62985, 9.660022, 6.846215e-11, 5.8187722e-11, -6.4265725e-11, 
0.1622529, -0.06556088, -0.0655643, -3.6009645e-15, -3.2099688e-15, -4.7515342e-12, 207.04626, 9.775527, 9.805724, 1.14227516e-10, 8.129604e-11, -7.503764e-10, 
0.16375093, -0.06601501, -0.06601619, 1.3608376e-15, 8.264209e-15, 1.2442683e-10, 209.18149, 9.992255, 10.022942, -4.8356326e-11, -2.0539856e-10, -1.2339911e-09, 
0.1660042, -0.06668995, -0.0666936, 3.4464854e-15, -4.4186968e-14, -5.99385e-10, 212.38115, 10.31552, 10.346634, -1.1185647e-10, 1.0524835e-09, -8.088979e-11, 
0.16937949, -0.067709774, -0.067711666, 3.152747e-15, 5.4564325e-15, -5.7932426e-10, 217.1817, 10.793589, 10.826642, -9.778966e-11, -1.0270903e-10, 3.158659e-09, 
0.174445, -0.069234334, -0.0692366, 1.2694942e-13, -6.858203e-14, -8.508122e-10, 224.02548, 11.498004, 11.533261, -3.820417e-09, 1.4865155e-09, 5.155187e-09, 
0.18204136, -0.07152008, -0.07152323, -5.3555066e-13, 2.9726002e-13, 9.886554e-10, 233.51234, 12.526957, 12.564214, 1.5535779e-08, -6.407233e-09, -1.1831031e-08, 
0.19343336, -0.07495318, -0.074956514, 5.4620837e-13, 1.4722731e-13, 5.9011085e-10, 245.6995, 14.00506, 14.046396, -1.4926817e-08, -3.426623e-09, 4.078346e-08, 
0.2105273, -0.08010172, -0.080106534, -9.676453e-13, -5.238183e-13, -2.0934434e-09, 260.4796, 16.078268, 16.124441, 2.4338812e-08, 1.0723466e-08, 1.7796802e-08, 
0.23616177, -0.087830946, -0.087831095, -1.7069149e-12, 4.6173e-12, 2.4657523e-09, 282.4437, 18.867329, 18.920263, 4.011021e-08, -7.358084e-08, -1.4190539e-07, 
0.2471645, -0.09114815, -0.09115086, 1.0905276e-12, 1.5645903e-13, -7.450475e-10, 291.79208, 19.94608, 20.002138, -2.2945146e-08, -2.6139941e-09, 3.4723307e-08, 
0.25111103, -0.09245123, -0.092455216, -1.0370781e-17, 6.786386e-17, -9.375465e-10, 292.1984, 20.273808, 20.328419, 1.3340071e-13, -7.9364103e-13, -4.356838e-09, 
0.2511969, -0.09247088, -0.09247756, -2.0916192e-16, -5.128725e-16, 4.5379225e-10, 292.28992, 20.289673, 20.345484, 2.774877e-12, 5.247578e-12, 1.7519901e-09, 
0.25134197, -0.09250527, -0.092514925, 4.114642e-18, 6.583867e-17, -2.717869e-10, 292.42157, 20.313253, 20.369253, -4.3939915e-14, -7.682286e-13, -3.205587e-09, 
0.25155258, -0.09256428, -0.092568055, -1.7205189e-16, 6.532163e-16, -1.2303889e-09, 292.61417, 20.350088, 20.405806, 2.2826539e-12, -6.971634e-12, 1.7278636e-09, 
0.25187105, -0.09263962, -0.092644155, -2.472605e-16, 1.6702778e-16, -3.479812e-10, 292.9072, 20.404192, 20.46018, 3.40445e-12, -1.6680383e-12, 5.4007296e-09, 
0.2523553, -0.09275885, -0.09276594, -9.725179e-16, -7.4446875e-16, -9.014789e-11, 293.3454, 20.485842, 20.542171, 1.28685534e-11, 8.329545e-12, -2.2358069e-09, 
0.25306737, -0.092940524, -0.09294612, -2.3446922e-15, -1.7564894e-15, -5.0192225e-11, 294.0018, 20.607214, 20.66295, 3.0983955e-11, 1.6162835e-11, 5.8285154e-09, 
0.25414857, -0.09321048, -0.09321625, 8.651346e-15, -3.258554e-14, -1.1012615e-09, 294.98438, 20.78961, 20.84614, -1.1805461e-10, 3.3653685e-10, 2.842088e-09, 
0.25576758, -0.09361429, -0.09362028, 1.8567575e-14, 9.330246e-15, -2.280046e-10, 296.45514, 21.062428, 21.119495, -2.4776428e-10, -9.4705355e-11, 2.9997267e-09, 
0.25819868, -0.094220445, -0.09422606, 5.402972e-16, -4.4634672e-14, 5.432198e-10, 298.66467, 21.466816, 21.527054, -5.1279263e-12, 4.5510354e-10, 2.2251947e-09, 
0.26182976, -0.095128246, -0.09514039, -3.9067508e-14, -1.5907538e-14, 4.247443e-10, 301.97577, 22.072924, 22.131655, 5.061029e-10, 1.6035599e-10, -1.6406154e-09, 
0.26729825, -0.09649606, -0.09650256, -3.2759423e-14, -3.3799016e-13, -3.686354e-10, 306.94754, 22.96602, 23.027866, 4.4156628e-10, 3.2959757e-09, -8.53633e-09, 
0.27547848, -0.098542005, -0.09854992, -3.0277948e-13, 2.4896104e-13, 4.4490617e-10, 314.37823, 24.280148, 24.344032, 3.6640693e-09, -2.3714088e-09, 2.5451262e-08, 
0.28778157, -0.10161674, -0.10162493, -7.6026213e-13, -8.0472635e-13, 2.5325094e-11, 325.48514, 26.188345, 26.257107, 8.7543235e-09, 7.2620163e-09, -2.093255e-08, 
0.30622008, -0.10622598, -0.10623936, 1.9621868e-13, 2.600348e-12, -4.4684856e-09, 342.09003, 28.915054, 28.988409, -2.1854616e-09, -2.1569594e-08, -5.867919e-08, 
0.3338576, -0.11315022, -0.11315839, -1.1108362e-13, 5.448051e-12, -4.811555e-09, 366.83975, 32.70066, 32.781666, 2.9926264e-09, -4.1186585e-08, 4.7482047e-08, 
0.34572518, -0.11612127, -0.116131574, 2.374718e-12, -2.6701185e-12, -5.0801463e-10, 377.4063, 34.212814, 34.296467, -2.4260641e-08, 2.0572225e-08, 5.88261e-09, 
0.352688, -0.11816418, -0.118175365, 4.8711066e-18, 3.670258e-16, -1.9843174e-09, 378.209, 34.910263, 34.99504, -6.7591115e-14, -2.1021017e-12, 2.8751523e-09, 
0.3527884, -0.11818618, -0.11819604, -8.6818024e-16, 5.0111867e-16, -6.3879857e-10, 378.3126, 34.929684, 35.01396, 6.326646e-12, -2.9611825e-12, 3.76118e-09, 
0.352933, -0.11821284, -0.11822291, 1.8944362e-17, -3.1245905e-16, -7.89049e-10, 378.45023, 34.957848, 35.04224, -1.438582e-13, 1.819354e-12, 3.7829495e-09, 
0.35315853, -0.118264265, -0.118272826, -2.086244e-16, -5.685719e-16, 1.88279e-09, 378.66785, 35.001163, 35.08441, 1.384485e-12, 3.177662e-12, -7.168622e-09, 
0.35349873, -0.11833221, -0.11834281, -9.147831e-17, -2.7587223e-16, -2.4963305e-09, 378.97873, 35.067368, 35.15067, 7.9170383e-13, 1.4013483e-12, 8.793094e-10, 
0.354019, -0.11844483, -0.118452676, -1.2062924e-15, -1.4714532e-15, 1.4407902e-09, 379.47458, 35.16285, 35.24954, 8.99286e-12, 8.719343e-12, 1.9963574e-10, 
0.35480458, -0.11860212, -0.11861259, -4.7348046e-16, 2.8570342e-16, -9.548853e-12, 380.20404, 35.306213, 35.392815, 2.8189523e-12, -9.0136953e-13, -5.3654664e-10, 
0.35595718, -0.11885094, -0.11885804, 6.156958e-15, 5.9364143e-15, -7.9654935e-11, 381.28967, 35.524006, 35.609894, -4.51693e-11, -3.516044e-11, -3.5060062e-09, 
0.35771084, -0.11921001, -0.11921972, -1.7312915e-14, 6.43837e-15, -9.066333e-10, 382.93063, 35.848568, 35.933273, 1.2131188e-10, -4.256851e-11, 2.7559577e-09, 
0.36033183, -0.11976021, -0.11977007, 2.4794753e-14, 5.751062e-14, 2.0624873e-09, 385.38635, 36.33293, 36.418106, -1.78855e-10, -3.170682e-10, -9.949006e-09, 
0.36426097, -0.12057683, -0.12059072, 4.5529793e-14, -2.3461102e-14, -1.5677872e-09, 389.05093, 37.051178, 37.13905, -3.5465572e-10, 1.08429016e-10, -1.0430309e-09, 
0.37015784, -0.12180849, -0.12182127, -4.0143502e-13, -6.877159e-13, 1.8769808e-09, 394.57474, 38.12063, 38.21039, 2.8124145e-09, 3.732683e-09, 6.2701933e-09, 
